Region,Technology,Mode_of_operation,Year,Value,,Unit,Source,Updated at,Updated by
World,P_Wind_Onshore_Inf,1,2055,0.0417,,MEUR/PJ,EU REF2020 scenario: onshore low resource,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Inf,1,2060,0.0417,,MEUR/PJ,EU REF2020 scenario: onshore low resource,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Opt,1,2018,0.0694,,MEUR/PJ,EU REF2020 scenario: onshore high resource,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Opt,1,2020,0.0694,,MEUR/PJ,EU REF2020 scenario: onshore high resource,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Opt,1,2021,0.0694,,MEUR/PJ,EU REF2020 scenario: onshore high resource,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Opt,1,2025,0.0694,,MEUR/PJ,EU REF2020 scenario: onshore high resource,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Opt,1,2030,0.0694,,MEUR/PJ,EU REF2020 scenario: onshore high resource,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Opt,1,2035,0.0694,,MEUR/PJ,EU REF2020 scenario: onshore high resource,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Opt,1,2040,0.0694,,MEUR/PJ,EU REF2020 scenario: onshore high resource,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Opt,1,2045,0.0694,,MEUR/PJ,EU REF2020 scenario: onshore high resource,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Opt,1,2050,0.0694,,MEUR/PJ,EU REF2020 scenario: onshore high resource,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Opt,1,2055,0.0694,,MEUR/PJ,EU REF2020 scenario: onshore high resource,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Onshore_Opt,1,2060,0.0694,,MEUR/PJ,EU REF2020 scenario: onshore high resource,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Biogas,1,2018,5.176925274,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Biogas,1,2020,4.681741117,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Biogas,1,2025,4.963095752,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Biogas,1,2030,5.244450386,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Biogas,1,2035,5.52580502,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Biogas,1,2040,5.807159655,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Biogas,1,2045,6.088514289,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Biogas,1,2050,6.369868924,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Biogas,1,2055,6.369868924,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Biogas,1,2060,6.369868924,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Coal_Lignite,1,2018,2.324665638,,MEUR/PJ,,,
World,R_Coal_Lignite,1,2020,1.413396708,,MEUR/PJ,,,
World,R_Coal_Lignite,1,2025,1.342726872,,MEUR/PJ,,,
World,R_Coal_Lignite,1,2030,1.275590529,,MEUR/PJ,,,
World,R_Coal_Lignite,1,2035,1.211811002,,MEUR/PJ,,,
World,R_Coal_Lignite,1,2040,1.151220452,,MEUR/PJ,,,
World,R_Coal_Lignite,1,2045,1.09365943,,MEUR/PJ,,,
World,R_Coal_Lignite,1,2050,1.038976458,,MEUR/PJ,,,
World,R_Coal_Lignite,1,2055,1.038976458,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Coal_Lignite,1,2060,1.038976458,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Grass,1,2018,3.384912679,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Grass,1,2020,3.061138423,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Grass,1,2025,3.245101068,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Grass,1,2030,3.429063714,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Grass,1,2035,3.61302636,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Grass,1,2040,3.796989005,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Grass,1,2045,3.980951651,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Grass,1,2050,4.164914296,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Grass,1,2055,4.164914296,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Grass,1,2060,4.164914296,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Nuclear,1,2018,0.722222222,,MEUR/PJ,Uranium Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,R_Nuclear,1,2020,0.722222222,,MEUR/PJ,Uranium Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,R_Nuclear,1,2025,0.722222222,,MEUR/PJ,Uranium Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,R_Nuclear,1,2030,0.722222222,,MEUR/PJ,Uranium Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,R_Nuclear,1,2035,0.722222222,,MEUR/PJ,Uranium Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,R_Nuclear,1,2040,0.722222222,,MEUR/PJ,Uranium Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,R_Nuclear,1,2045,0.722222222,,MEUR/PJ,Uranium Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,R_Nuclear,1,2050,0.722222222,,MEUR/PJ,Uranium Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,R_Nuclear,1,2055,0.722222222,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Nuclear,1,2060,0.722222222,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Paper_Cardboard,1,2018,9.257637081,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Paper_Cardboard,1,2020,8.372123969,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Paper_Cardboard,1,2025,8.875256419,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Paper_Cardboard,1,2030,9.378388869,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Paper_Cardboard,1,2035,9.881521319,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Paper_Cardboard,1,2040,10.38465377,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Paper_Cardboard,1,2045,10.88778622,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Paper_Cardboard,1,2050,11.39091867,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Paper_Cardboard,1,2055,11.39091867,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Paper_Cardboard,1,2060,11.39091867,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Residues,1,2018,3.982250211,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Residues,1,2020,3.601339321,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Residues,1,2025,3.817765963,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Residues,1,2030,4.034192605,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Residues,1,2035,4.250619247,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Residues,1,2040,4.467045888,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Residues,1,2045,4.68347253,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Residues,1,2050,4.899899172,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Residues,1,2055,4.899899172,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Residues,1,2060,4.899899172,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Roundwood,1,2018,14.68136063,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Roundwood,1,2020,13.27705657,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Roundwood,1,2025,14.0749566,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Roundwood,1,2030,14.87285664,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Roundwood,1,2035,15.67075667,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Roundwood,1,2040,16.46865671,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Roundwood,1,2045,17.26655674,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Roundwood,1,2050,18.06445677,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Roundwood,1,2055,18.06445677,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Roundwood,1,2060,18.06445677,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Wood,1,2018,3.58402519,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Wood,1,2020,3.241205389,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Wood,1,2025,3.435989366,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Wood,1,2030,3.630773344,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Wood,1,2035,3.825557322,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Wood,1,2040,4.0203413,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Wood,1,2045,4.215125277,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Wood,1,2050,4.409909255,,MEUR/PJ,"Atlas of EU biomass potentials, Deliverable 3.3, Biomass Futures Project",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Wood,1,2055,4.409909255,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Wood,1,2060,4.409909255,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_Biofuel,1,2018,2.505555556,,MEUR/PJ,HVO / renwable diesel- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Biofuel,1,2025,2.505555556,,MEUR/PJ,HVO / renwable diesel- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Biofuel,1,2030,2.505555556,,MEUR/PJ,HVO / renwable diesel- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Biofuel,1,2035,2.505555556,,MEUR/PJ,HVO / renwable diesel- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Biofuel,1,2040,2.505555556,,MEUR/PJ,HVO / renwable diesel- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Biofuel,1,2045,2.505555556,,MEUR/PJ,HVO / renwable diesel- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Biofuel,1,2050,2.505555556,,MEUR/PJ,HVO / renwable diesel- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Biofuel,1,2055,2.505555556,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_Biofuel,1,2060,2.505555556,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_DAC_HT,1,2018,1.44,,MEUR/PJ,,,
World,X_DAC_HT,1,2020,1.152,,MEUR/PJ,,,
World,X_DAC_HT,1,2021,,,MEUR/PJ,,,
World,X_DAC_HT,1,2025,1.152,,MEUR/PJ,,,
World,X_DAC_HT,1,2030,1.152,,MEUR/PJ,,,
World,X_DAC_HT,1,2035,1.152,,MEUR/PJ,,,
World,X_DAC_HT,1,2040,1.152,,MEUR/PJ,,,
World,X_DAC_HT,1,2045,1.152,,MEUR/PJ,,,
World,X_DAC_HT,1,2050,1.152,,MEUR/PJ,,,
World,X_DAC_HT,1,2055,1.152,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_DAC_HT,1,2060,1.152,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_DAC_LT,1,2018,1.44,,MEUR/PJ,,,
World,X_DAC_LT,1,2020,1.152,,MEUR/PJ,,,
World,X_DAC_LT,1,2021,,,MEUR/PJ,,,
World,X_DAC_LT,1,2025,1.152,,MEUR/PJ,,,
World,X_DAC_LT,1,2030,1.152,,MEUR/PJ,,,
World,X_DAC_LT,1,2035,1.152,,MEUR/PJ,,,
World,X_DAC_LT,1,2040,1.152,,MEUR/PJ,,,
World,X_DAC_LT,1,2045,1.152,,MEUR/PJ,,,
World,X_DAC_LT,1,2050,1.152,,MEUR/PJ,,,
World,X_DAC_LT,1,2055,1.152,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_DAC_LT,1,2060,1.152,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_Electrolysis,1,2018,0.001,,MEUR/PJ,,,
World,X_Electrolysis,1,2020,0.001,,MEUR/PJ,,,
World,X_Electrolysis,1,2021,0.001,,MEUR/PJ,Hydrogen production via Alkaline electrolysis for 100 MW plant - https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Electrolysis,1,2025,0.001,,MEUR/PJ,Hydrogen production via Alkaline electrolysis for 100 MW plant - https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Electrolysis,1,2030,0.001,,MEUR/PJ,Hydrogen production via Alkaline electrolysis for 100 MW plant - https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Electrolysis,1,2035,0.001,,MEUR/PJ,Hydrogen production via Alkaline electrolysis for 100 MW plant - https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Electrolysis,1,2040,0.001,,MEUR/PJ,Hydrogen production via Alkaline electrolysis for 100 MW plant - https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Electrolysis,1,2045,0.001,,MEUR/PJ,Hydrogen production via Alkaline electrolysis for 100 MW plant - https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Electrolysis,1,2050,0.001,,MEUR/PJ,Hydrogen production via Alkaline electrolysis for 100 MW plant - https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Electrolysis,1,2055,0.001,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_Electrolysis,1,2060,0.001,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_Fuel_Cell,1,2018,0.288888889,,MEUR/PJ,,,
World,X_Fuel_Cell,1,2020,0.288888889,,MEUR/PJ,,,
World,X_Fuel_Cell,1,2021,0.288888889,,MEUR/PJ,Fuel cell gas- https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
